Student_ID,Student_Name,Gender,Branch,CGPA,Skills,Placement_Status,Company_Name,Package_LPA,Placement_Year
S1101,Student_1101,Male,Mech,9.43,"Machine Learning, C++, Excel",Placed,Accenture,3.51,2024
S1102,Student_1102,Male,CSE,9.01,"C++, Power BI, Python",Placed,Cognizant,6.92,2024
S1103,Student_1103,Male,Civil,9.79,"Data Analysis, SQL, Power BI",Placed,Cognizant,8.33,2023
S1104,Student_1104,Male,CSE,9.59,"Java, Power BI, C++",Not Placed,Not selected,0,2024
S1105,Student_1105,Female,Mech,7.28,"Machine Learning, Communication, Excel",Placed,Tech Mahindra,8.1,2023
S1106,Student_1106,Male,EEE,6.26,"Data Analysis, Machine Learning, SQL",Not Placed,Not selected,0,2025
S1107,Student_1107,Male,Civil,7.42,"Power BI, Data Analysis, Machine Learning",Not Placed,Not selected,0,2025
S1108,Student_1108,Female,IT,7.46,"Java, Machine Learning, Power BI",Placed,TCS,7.91,2024
S1109,Student_1109,Female,Civil,6.9,"Excel, C++, Communication",Placed,Wipro,4.42,2025
S1110,Student_1110,Male,EEE,6.97,"Data Analysis, Power BI, Excel",Placed,Accenture,7.87,2023
S1111,Student_1111,Female,EEE,7.76,"Power BI, Data Analysis, Python",Placed,Wipro,10.41,2024
S1112,Student_1112,Female,EEE,6.62,"Power BI, Machine Learning, C++",Placed,TCS,8.08,2023
S1113,Student_1113,Female,EEE,8.18,"Python, SQL, C++",Not Placed,Not selected,0,2025
S1114,Student_1114,Male,Mech,7.19,"C++, Data Analysis, Power BI",Placed,Tech Mahindra,10.8,2024
S1115,Student_1115,Female,Mech,9.19,"Java, Data Analysis, Excel",Placed,Tech Mahindra,10.61,2024
S1116,Student_1116,Male,Civil,9,"SQL, Machine Learning, Power BI",Placed,Capgemini,8.65,2023
S1117,Student_1117,Male,CSE,6.38,"Power BI, C++, Excel",Placed,Tech Mahindra,4.28,2024
S1118,Student_1118,Male,IT,6.79,"Power BI, C++, Python",Not Placed,Not selected,0,2024
S1119,Student_1119,Male,ECE,7.94,"Power BI, SQL, Machine Learning",Placed,Infosys,11.02,2025
S1120,Student_1120,Male,IT,5.9,"SQL, Excel, C++",Placed,Capgemini,11.72,2025
S1121,Student_1121,Male,EEE,8.92,"SQL, Excel, Python",Placed,HCL,9.14,2024
S1122,Student_1122,Male,Mech,8.86,"Data Analysis, Power BI, Excel",Placed,Tech Mahindra,7.51,2023
S1123,Student_1123,Female,Civil,5.62,"Data Analysis, Excel, SQL",Placed,Deloitte,5.2,2025
S1124,Student_1124,Male,IT,9.78,"Machine Learning, Data Analysis, Power BI",Placed,Accenture,4.04,2023
S1125,Student_1125,Male,IT,7.89,"C++, Data Analysis, SQL",Placed,Capgemini,4.45,2023
S1126,Student_1126,Male,CSE,9.36,"Communication, Excel, Power BI",Placed,Cognizant,10.44,2023
S1127,Student_1127,Male,Civil,6.42,"Communication, Power BI, SQL",Placed,Deloitte,6.73,2024
S1128,Student_1128,Female,EEE,8.03,"Power BI, Communication, Excel",Placed,Infosys,10.6,2025
S1129,Student_1129,Male,IT,9.28,"Communication, C++, Machine Learning",Not Placed,Not selected,0,2023
S1130,Student_1130,Male,EEE,7.9,"C++, Machine Learning, Java",Placed,Deloitte,11.44,2025
S1131,Student_1131,Female,CSE,5.88,"Python, Machine Learning, Excel",Not Placed,Not selected,0,2023
S1132,Student_1132,Female,EEE,8.35,"Excel, Java, Machine Learning",Placed,Cognizant,3.03,2025
S1133,Student_1133,Male,EEE,7.09,"Excel, Machine Learning, C++",Not Placed,Not selected,0,2023
S1134,Student_1134,Male,IT,6.58,"Python, Java, Excel",Not Placed,Not selected,0,2023
S1135,Student_1135,Male,CSE,7.75,"Data Analysis, Communication, SQL",Not Placed,Not selected,0,2023
S1136,Student_1136,Male,EEE,6.65,"C++, Communication, Machine Learning",Placed,HCL,6.37,2024
S1137,Student_1137,Female,IT,6.84,"Excel, Machine Learning, Java",Not Placed,Not selected,0,2023
S1138,Student_1138,Female,Mech,5.94,"Machine Learning, C++, SQL",Placed,Deloitte,3.37,2023
S1139,Student_1139,Female,Civil,7.26,"Power BI, C++, Machine Learning",Not Placed,Not selected,0,2023
S1140,Student_1140,Male,ECE,6.12,"Power BI, SQL, Excel",Placed,Deloitte,7.2,2024
S1141,Student_1141,Male,ECE,5.67,"Python, Power BI, C++",Not Placed,Not selected,0,2025
S1142,Student_1142,Male,Civil,7.97,"Communication, Power BI, Machine Learning",Placed,Tech Mahindra,4.18,2024
S1143,Student_1143,Male,CSE,6.04,"SQL, Excel, Machine Learning",Placed,Accenture,5.16,2024
S1144,Student_1144,Male,IT,7.86,"C++, Data Analysis, Machine Learning",Placed,Infosys,11.38,2024
S1145,Student_1145,Female,EEE,7.84,"Data Analysis, SQL, Excel",Placed,Cognizant,8.87,2025
S1146,Student_1146,Male,CSE,7.39,"SQL, Data Analysis, Machine Learning",Not Placed,Not selected,0,2024
S1147,Student_1147,Female,Civil,8.83,"Power BI, Communication, Java",Not Placed,Not selected,0,2024
S1148,Student_1148,Male,ECE,8.82,"Communication, Java, Machine Learning",Placed,Wipro,7.64,2025
S1149,Student_1149,Male,Civil,8.91,"Communication, Power BI, Excel",Not Placed,Not selected,0,2025
S1150,Student_1150,Male,CSE,7.8,"Excel, SQL, C++",Placed,Deloitte,10.06,2023
S1151,Student_1151,Male,Civil,5.83,"C++, Java, Excel",Placed,Capgemini,4.34,2025
S1152,Student_1152,Male,CSE,9.76,"Machine Learning, Excel, Python",Placed,TCS,7.42,2025
S1153,Student_1153,Female,ECE,7.58,"Java, Data Analysis, SQL",Placed,Accenture,5.48,2025
S1154,Student_1154,Male,Civil,9.73,"Communication, Data Analysis, SQL",Not Placed,Not selected,0,2023
S1155,Student_1155,Female,IT,7.04,"Communication, Java, Data Analysis",Placed,Infosys,9.08,2025
S1156,Student_1156,Male,Civil,9.31,"Communication, Python, Machine Learning",Placed,Tech Mahindra,11.61,2024
S1157,Student_1157,Male,EEE,8.83,"Power BI, Python, Machine Learning",Not Placed,Not selected,0,2025
S1158,Student_1158,Male,Civil,6.01,"Python, C++, Excel",Not Placed,Not selected,0,2024
S1159,Student_1159,Male,IT,8.72,"Machine Learning, Python, Excel",Placed,TCS,6.84,2025
S1160,Student_1160,Male,EEE,6.51,"Power BI, Python, Excel",Placed,TCS,11.09,2023
S1161,Student_1161,Male,ECE,6.66,"Java, Python, SQL",Placed,IBM,5.7,2025
S1162,Student_1162,Female,EEE,5.98,"Machine Learning, Power BI, C++",Placed,Infosys,4.49,2025
S1163,Student_1163,Male,Mech,8.7,"Excel, SQL, Java",Not Placed,Not selected,0,2024
S1164,Student_1164,Female,CSE,8.02,"SQL, Communication, Excel",Placed,TCS,8.52,2024
S1165,Student_1165,Male,ECE,7.93,"Data Analysis, Excel, C++",Placed,Capgemini,11.22,2024
S1166,Student_1166,Male,CSE,7.79,"Communication, Java, SQL",Not Placed,Not selected,0,2023
S1167,Student_1167,Male,Mech,6.06,"Data Analysis, Java, Excel",Not Placed,Not selected,0,2024
S1168,Student_1168,Male,Mech,6.09,"Machine Learning, C++, SQL",Not Placed,Not selected,0,2024
S1169,Student_1169,Female,ECE,8.87,"Data Analysis, Power BI, Java",Placed,Infosys,3.41,2025
S1170,Student_1170,Male,Mech,5.69,"Java, Data Analysis, Excel",Placed,TCS,8.37,2023
S1171,Student_1171,Female,ECE,7.88,"Java, Data Analysis, Python",Placed,Accenture,3.8,2024
S1172,Student_1172,Male,EEE,7.39,"Excel, Data Analysis, Java",Not Placed,Not selected,0,2024
S1173,Student_1173,Female,Civil,9.79,"SQL, Power BI, Excel",Placed,Wipro,8.55,2023
S1174,Student_1174,Male,Mech,6.15,"Excel, Communication, C++",Placed,Cognizant,10.71,2025
S1175,Student_1175,Male,ECE,8.86,"SQL, Communication, Excel",Not Placed,Not selected,0,2025
S1176,Student_1176,Male,EEE,8.84,"SQL, Communication, Power BI",Placed,TCS,5.75,2023
S1177,Student_1177,Male,ECE,7.66,"Machine Learning, Data Analysis, SQL",Placed,Infosys,11.83,2023
S1178,Student_1178,Female,EEE,6.88,"Communication, Machine Learning, C++",Placed,Capgemini,11.93,2024
S1179,Student_1179,Female,ECE,6.18,"Java, Machine Learning, SQL",Placed,Capgemini,9.21,2023
S1180,Student_1180,Male,Civil,8.6,"SQL, Python, Excel",Not Placed,Not selected,0,2025
S1181,Student_1181,Male,ECE,9.13,"Java, Excel, Communication",Placed,Wipro,5.8,2023
S1182,Student_1182,Male,IT,7.37,"Data Analysis, Power BI, Machine Learning",Not Placed,Not selected,0,2024
S1183,Student_1183,Male,Mech,9.08,"Excel, Communication, Python",Placed,Capgemini,9.53,2025
S1184,Student_1184,Female,Civil,9.69,"Machine Learning, Java, Python",Placed,Infosys,3.75,2025
S1185,Student_1185,Female,ECE,8.57,"Power BI, Python, C++",Placed,Capgemini,3.79,2023
S1186,Student_1186,Male,EEE,8.53,"Python, SQL, Power BI",Placed,HCL,11.09,2024
S1187,Student_1187,Female,IT,7.09,"Excel, Communication, Data Analysis",Placed,TCS,6.9,2025
S1188,Student_1188,Female,Civil,9.18,"Excel, Data Analysis, Python",Placed,Wipro,7.35,2024
S1189,Student_1189,Male,Civil,7.9,"Machine Learning, Java, Communication",Not Placed,Not selected,0,2023
S1190,Student_1190,Female,ECE,8.72,"Java, Power BI, Data Analysis",Not Placed,Not selected,0,2024
S1191,Student_1191,Female,CSE,5.82,"Machine Learning, C++, Data Analysis",Placed,Accenture,6.61,2023
S1192,Student_1192,Male,Mech,5.96,"C++, Excel, Communication",Not Placed,Not selected,0,2024
S1193,Student_1193,Male,Civil,6.24,"SQL, Machine Learning, C++",Placed,Accenture,7.46,2024
S1194,Student_1194,Male,ECE,7.79,"SQL, Power BI, Data Analysis",Placed,Infosys,4.05,2025
S1195,Student_1195,Female,IT,7.55,"Power BI, Communication, Machine Learning",Placed,Accenture,8.87,2025
S1196,Student_1196,Male,CSE,7.91,"C++, Machine Learning, Java",Placed,TCS,8.23,2023
S1197,Student_1197,Female,EEE,9.13,"Python, Excel, Machine Learning",Placed,Accenture,3.73,2025
S1198,Student_1198,Male,Civil,5.59,"Data Analysis, Communication, Excel",Not Placed,Not selected,0,2025
S1199,Student_1199,Male,ECE,9.66,"Communication, SQL, Python",Placed,TCS,4.65,2024
S1200,Student_1200,Female,Mech,7.83,"Excel, C++, Python",Placed,Capgemini,4.91,2025
